Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
Ac,,,,,Activities,,
Co,,,,,Complexes,,
EF,,,,,Elements/ functions,,
En,,,,,Entities,,
FI,,,,,Form of Information,,
PM,,,,,Project Management,,
Pr,,,,,Products,,
SL,,,,,Spaces/ locations,,
Ss,,,,,Systems,,
TE,,,,,Tools and Equipment,,
Zz,,,,,CAD,,
Ro,,,,,Roles,,
Pr_20_85_72_22,20,85,72,22,Concrete twinblock sleepers,45-70-76/315 Precast concrete twinblock sleepers;,
Pr_20_85_72_47,20,85,72,47,Longitudinal bearers,,
Pr_20_85_72_50,20,85,72,50,Modular bearer tie plates,,
Pr_20_85_72_77,20,85,72,77,Single block rail support,,
Pr_20_85_72_80,20,85,72,80,Sleeper anchors,45-70-76/340 Sleeper anchor;,
Pr_20_85_72_83,20,85,72,83,Steel bearers,,
Pr_20_85_72_85,20,85,72,85,Steel sleepers,45-70-76/325 Steel sleepers;,
Pr_20_85_72_88,20,85,72,88,Timber bearers,45-70-76/335 Timber bearers;,
Pr_20_85_72_89,20,85,72,89,Timber sleepers,45-60-90/436 Hardwood sleepers;,
Pr_20_85_74,20,85,74,,Rail pads and shims,,
Pr_20_85_74_06,20,85,74,06,Baseplate shims,,
Pr_20_85_74_27,20,85,74,27,Ethyl vinyl acetate rail pads,45-70-60/305 Ethyl vinyl acetate rail pad;,
Pr_20_85_74_70,20,85,74,70,Rail packing shims,,
Pr_20_85_74_71,20,85,74,71,Rail pads,,
Pr_20_85_74_73,20,85,74,73,Resilient baseplate pads,,
Pr_20_85_74_74,20,85,74,74,Resilient bearer pads,,
Pr_20_85_74_76,20,85,74,76,Resilient sleeper pads,,
Pr_20_85_74_78,20,85,74,78,Rubber bonded cork rail pads,45-70-60/315 Rubber bonded cork rail pad;,
Pr_20_85_74_79,20,85,74,79,Rubber rail pads,45-70-60/310 Rubber rail pad;,
Pr_20_85_76,20,85,76,,Shock absorbers,,
Pr_20_85_76_09,20,85,76,09,Bridge shock absorbers,,
Pr_20_85_76_76,20,85,76,76,Seismic dampers,,
Pr_20_85_84,20,85,84,,"Straps, ties, channels and inserts",,
Pr_20_85_84_02,20,85,84,02,Aluminium bronze slot ties,,
Pr_20_85_84_04,20,85,84,04,Aluminium bronze wall head restraint slip ties,,
Pr_20_85_84_11,20,85,84,11,Carbon steel cast-in channels,45-50-50/310 Carbon steel cast-in channels;,
Pr_20_85_84_12,20,85,84,12,Carbon steel movement joint lateral restraint slip ties,,
Pr_20_85_84_13,20,85,84,13,Carbon steel lateral restraint straps,45-50-75/420 Carbon steel lateral restraint straps;,
Pr_20_85_84_14,20,85,84,14,Carbon steel slot ties,,
Pr_20_85_84_15,20,85,84,15,Carbon steel threaded studding ties,45-50-75/390 Carbon steel threaded studding ties;,
Pr_20_85_84_16,20,85,84,16,Carbon steel tie bars,45-50-75/310 Carbon steel tie bars;,
Pr_20_85_84_17,20,85,84,17,Carbon steel vertical restraint straps,45-50-75/430 Carbon steel vertical restraint straps;,
Pr_20_85_84_18,20,85,84,18,Carbon steel wall head restraint slip ties,,
Pr_20_85_84_19,20,85,84,19,Cavity wall ties,45-25-95/315 Cavity wall ties to BS EN 845-1;,
Pr_20_85_84_20,20,85,84,20,Channel slot ties,45-25-95/320 Channel slot ties;,
Pr_20_85_84_21,20,85,84,21,Copper slot ties,,
Pr_20_85_84_22,20,85,84,22,Copper wall head restraint slip ties,,
Pr_20_85_84_28,20,85,84,28,Existing wall tie isolating sleeves,,
Pr_20_85_84_33,20,85,84,33,General-purpose slip ties,45-25-95/325 General purpose slip ties;,
Pr_20_85_84_36,20,85,84,36,Head restraint slip ties,45-25-95/370 Head restraint slip ties;,
Pr_20_85_84_46,20,85,84,46,Lateral restraint ties,45-25-95/372 Lateral restraint ties;,
Pr_20_85_84_50,20,85,84,50,Masonry repair ties,45-25-95/327 Masonry repair ties;,
Pr_20_85_84_57,20,85,84,57,Non-loadbearing wall head restraints,45-25-95/375 Restraints at head of non-loadbearing walls;,
Pr_20_85_84_61,20,85,84,61,Permanent insulation formwork (PIF) connectors,45-50-30/410 Connector for permanent insulation formwork;,
Pr_20_85_84_62,20,85,84,62,Phosphor bronze slot ties,,
Pr_20_85_84_63,20,85,84,63,Phosphor bronze wall head restraint slip ties,,
Pr_20_85_84_64,20,85,84,64,Polyester (PET) straps,,
Pr_20_85_84_68,20,85,84,68,Retaining wall tie rods,,
Pr_20_85_84_69,20,85,84,69,Restraint belts,,
Pr_20_85_84_70,20,85,84,70,Roof gutter straps,,
Pr_20_85_84_73,20,85,84,73,Shear wall ties,45-25-95/335 Shear wall ties to BS EN 845-1;,
Pr_20_85_84_74,20,85,84,74,Slotted wall channels and brackets,45-70-05/407 Slotted wall channel;,
Pr_20_85_84_75,20,85,84,75,Stainless steel lateral restraint straps,45-50-75/440 Stainless steel lateral restraint straps;,
Pr_20_85_84_76,20,85,84,76,Stainless steel slot ties,,
Pr_20_85_84_77,20,85,84,77,Stainless steel threaded studding ties,45-50-75/400 Stainless steel threaded studding ties;,
Pr_20_85_84_78,20,85,84,78,Stainless steel tie bars,45-50-75/315 Stainless steel tie bars;,
Pr_20_85_84_79,20,85,84,79,Stainless steel vertical restraint straps,45-50-75/450 Stainless steel vertical restraint straps;,
Pr_20_85_84_80,20,85,84,80,Stainless steel wall head restraint slip ties,,
Pr_20_85_84_81,20,85,84,81,Stainless steel drive ties,45-25-95/340 Stainless steel drive ties;,
Pr_20_85_84_82,20,85,84,82,Stainless steel resin-bonded ties,45-25-95/350 Stainless steel resin-bonded ties;,
Pr_20_85_84_83,20,85,84,83,Stainless steel expansion ties,45-25-95/345 Stainless steel expansion ties;,
Pr_20_85_84_84,20,85,84,84,Stainless steel cast-in channels,45-50-50/315 Stainless steel cast-in channels;,
Pr_20_85_84_85,20,85,84,85,Stainless steel cladding channels,"45-70-05/380 Stainless steel, cladding channels and ties;",
Pr_20_85_84_86,20,85,84,86,Stainless steel cladding ties,"45-70-05/380 Stainless steel, cladding channels and ties;",
Pr_20_85_84_87,20,85,84,87,Surface-mounted channels,45-25-95/355 Surface mounted channels;,
Pr_20_85_84_88,20,85,84,88,Tension or compression bracing products,45-50-75/460 Tension or compression bracing products;,
Pr_20_85_84_89,20,85,84,89,Tension straps,45-25-95/380 Tension straps;,
Pr_20_85_84_95,20,85,84,95,Wall starters and connectors,45-25-95/420 Wall starters and connectors;,
Pr_20_85_84_97,20,85,84,97,Water-resistant concrete formwork ties,45-50-75/410 Formwork ties for water resistant concrete;,
Pr_20_85_85,20,85,85,,Structural bearings,,
Pr_20_85_85_02,20,85,85,02,Acoustic and vibration resistant bearings,45-15-75/370 Acoustic and vibration resistant bearings;,
Pr_20_85_85_06,20,85,85,06,Bearing strips and mats,45-15-75/380 Bearing strips and mats;,
Pr_20_85_85_11,20,85,85,11,Carbon steel stools,45-15-75/350 Carbon steel stools;,
Pr_20_85_85_30,20,85,85,30,Flat jacks,45-15-75/310 Flat jacks;,
Pr_20_85_85_36,20,85,85,36,Hard packing,45-15-75/395 Hard packing;,
Pr_20_85_85_60,20,85,85,60,Padstones,45-15-75/390 Padstones;,
Pr_20_85_85_74,20,85,85,74,Rubber bearings,45-15-75/320 Rubber bearings;,
Pr_20_85_85_80,20,85,85,80,Sliding surface bearings,45-15-75/330 Sliding surface bearings;,
Pr_20_85_85_84,20,85,85,84,Stainless steel stools,45-15-75/360 Stainless steel stools;,
Pr_20_85_86,20,85,86,,Struts and props,,
Pr_20_85_86_11,20,85,86,11,Carbon steel struts,45-70-05/350 Galvanized steel struts;,
Pr_20_85_86_30,20,85,86,30,Formwork props,45-50-30/360 Shoring and propping;,
Pr_20_85_86_31,20,85,86,31,Formwork shores,45-50-30/360 Shoring and propping;,
Pr_20_85_86_76,20,85,86,76,Screw jacks,,
Pr_20_85_86_84,20,85,86,84,Stainless steel struts,45-70-05/355 Stainless steel struts;,
Pr_20_85_86_89,20,85,86,89,Trench boxes or shields,,
Pr_20_85_86_90,20,85,86,90,Trench shores,,
Pr_20_85_86_91,20,85,86,91,Trench struts,,
Pr_20_85_88,20,85,88,,Track beds,,
Pr_20_85_88_06,20,85,88,06,Ballast mats,,
Pr_20_85_88_07,20,85,88,07,Ballast track beds,,
Pr_20_85_88_17,20,85,88,17,Concrete track beds,45-70-73/310 Precast concrete track bed;,
Pr_20_85_89,20,85,89,,Train arrestors,,
Pr_20_85_89_30,20,85,89,30,Fixed train arrestors,45-25-70/310 Fixed buffer stop;,
Pr_20_85_89_31,20,85,89,31,Friction train arrestors,45-25-70/320 Friction buffer stop;,
Pr_20_85_89_39,20,85,89,39,Hydraulic train arrestors,45-25-70/330 Hydraulic buffer stop;,
Pr_20_85_90,20,85,90,,Trusses and lattice frames,,
Pr_20_85_90_02,20,85,90,02,Aluminium lattice trusses and frames,45-20-90/310 Aluminium lattice truss or frame;,
Pr_20_85_90_03,20,85,90,03,Aluminium trusses,45-70-30/430 Aluminium trusses;,
Pr_20_85_90_11,20,85,90,11,Carbon steel lattice floor joists and purlins,45-20-90/320 Carbon steel lattice floor joist or purlin;,
Pr_20_85_90_12,20,85,90,12,Carbon steel pitched roof trusses,45-20-90/330 Carbon steel pitched roof truss;,
Pr_20_85_90_13,20,85,90,13,Carbon steel trusses,45-70-30/435 Carbon steel trusses;,
Pr_20_85_90_36,20,85,90,36,Hardwood lattice joists,,
Pr_20_85_90_37,20,85,90,37,Hardwood trussed rafters,,
Pr_20_85_90_38,20,85,90,38,Hardwood trusses,,
Pr_20_85_90_81,20,85,90,81,Softwood trusses,,
Pr_20_85_90_82,20,85,90,82,Softwood trussed rafters,45-20-90/360 Trussed rafter;,
Pr_20_85_90_83,20,85,90,83,Stainless steel cable stays,45-70-30/440 Stainless steel cable stay structures;,
Pr_20_85_90_84,20,85,90,84,Steel lattice frames,,
Pr_20_85_90_85,20,85,90,85,Stainless steel trusses,,
Pr_20_93,20,93,,,Unit structure and general products,,
Pr_20_93_33,20,93,33,,Glass blocks and panels,,
Pr_20_93_33_12,20,93,33,12,Cellular glass thermal blocks,45-80-50/372 Cellular glass thermal blocks;,
Pr_20_93_33_30,20,93,33,30,Fire rated glass block wall panels,45-80-35/340 Fire rated glass block wall panels;,
Pr_20_93_33_31,20,93,33,31,Glass block dry joint spacers,45-80-35/320 Glass block dry joint spacers;,
Pr_20_93_33_32,20,93,33,32,Glass block mortar joint spacers,45-80-35/315 Glass block mortar joint spacers;,
Pr_20_93_33_33,20,93,33,33,Glass block wall panels,45-80-35/345 Glass block wall panels with proprietary jointing system;,
Pr_20_93_33_34,20,93,33,34,Glass blocks,45-80-35/310 Glass blocks;,
Pr_20_93_33_52,20,93,33,52,Mortar jointed glass block wall panels,45-80-35/325 Mortar jointed glass block wall panels;,
Pr_20_93_33_53,20,93,33,53,Mortar jointed and sealant pointed glass block wall panels,45-80-35/330 Mortar jointed and sealant pointed glass block wall panels;,
Pr_20_93_33_76,20,93,33,76,Sealant jointed glass block wall panels,45-80-35/335 Sealant jointed glass block wall panels;,
Pr_20_93_37,20,93,37,,Headwall and swale inlet products,,
Pr_20_93_37_62,20,93,37,62,Plastics headwall units,45-25-40/310 Plastics headwall products;,
Pr_20_93_37_63,20,93,37,63,Plastics swale inlets,45-25-40/320 Plastics swale inlets;,
Pr_20_93_37_65,20,93,37,65,Precast concrete headwall units,45-25-40/305 Pre-cast concrete headwall unit;,
Pr_20_93_37_66,20,93,37,66,Precast concrete swale inlets,45-25-40/315 Precast concrete swale inlets;,
Pr_20_93_51,20,93,51,,Masonry flooring units,,
Pr_20_93_51_02,20,93,51,02,Aggregate concrete infill blocks,45-80-50/360 Aggregate concrete infill blocks;,
Pr_20_93_51_05,20,93,51,05,Autoclaved aerated concrete (AAC) infill blocks,45-80-50/362 Autoclaved aerated concrete (AAC) infill blocks;,
Pr_20_93_51_28,20,93,51,28,Expanded polystyrene (EPS) infill blocks,45-50-30/320 Expanded polystyrene infill blocks;,
Pr_20_93_52,20,93,52,,Masonry walling units,,
Pr_20_93_52_01,20,93,52,01,Aggregate concrete blocks,45-80-50/300 Aggregate concrete blocks;,
Pr_20_93_52_02,20,93,52,02,Aggregate concrete bricks,45-80-50/302 Aggregate concrete bricks;,
Pr_20_93_52_05,20,93,52,05,Autoclaved aerated concrete (AAC) blocks,45-80-50/304 Autoclaved aerated concrete (AAC) blocks;,
Pr_20_93_52_11,20,93,52,11,Calcium silicate blocks,,
Pr_20_93_52_12,20,93,52,12,Calcium silicate bricks,,
Pr_20_93_52_13,20,93,52,13,Cast stone masonry units,45-80-50/312 Cast stone - ashlar masonry;,
Pr_20_93_52_14,20,93,52,14,Clay blocks,45-80-50/314 Clay blocks;,
Pr_20_93_52_15,20,93,52,15,Clay bricks,45-80-50/316 Clay bricks;,
Pr_20_93_52_16,20,93,52,16,Clay brick slips,,
Pr_20_93_52_23,20,93,52,23,Dimensioned stones,,
Pr_20_93_52_27,20,93,52,27,Engineering bricks,,
Pr_20_93_52_32,20,93,52,32,Glazed clay brick slips,,
Pr_20_93_52_33,20,93,52,33,Glass fibre-reinforced concrete (GRC) blocks,,
Pr_20_93_52_34,20,93,52,34,Glazed clay bricks,,
Pr_20_93_52_35,20,93,52,35,Glazed concrete blocks,,
Pr_20_93_52_36,20,93,52,36,Gypsum blocks,,
Pr_20_93_52_42,20,93,52,42,Insulated concrete blocks,,
Pr_20_93_52_50,20,93,52,50,Manufactured stone blocks,45-80-50/322 Manufactured stone blocks;,
Pr_20_93_52_56,20,93,52,56,Natural dimensioned stones,45-80-50/324 Natural dimensioned stones;,
Pr_20_93_52_57,20,93,52,57,Natural rubble stones,45-80-50/326 Natural rubble stones;,
Pr_20_93_52_58,20,93,52,58,Natural stone plugs,45-80-50/327 Natural stone plugs;,
Pr_20_93_52_71,20,93,52,71,Reclaimed clay bricks,45-80-50/320 Reclaimed clay bricks;,
Pr_20_93_52_73,20,93,52,73,Refractory bricks,,
Pr_20_93_52_74,20,93,52,74,Replacement natural dimensioned stones,,
Pr_20_93_52_75,20,93,52,75,Salvaged natural stones,45-80-50/328 Salvaged natural stones;,
Pr_20_93_52_87,20,93,52,87,Terracotta units,45-80-50/321 Terracotta units;,
Pr_20_93_52_89,20,93,52,89,Thin joint autoclaved aerated concrete (AAC) blocks,45-80-50/306 Thin joint autoclaved aerated concrete (AAC) blocks;,
Pr_20_93_71,20,93,71,,Retaining wall units ,,
Pr_20_93_71_11,20,93,71,11,Carbon steel spreader plates,45-25-66/370 Carbon steel spreader plate;,
Pr_20_93_71_15,20,93,71,15,Concrete interlocking blocks,45-25-66/320 Precast concrete interlocking blocks;,
Pr_20_93_71_16,20,93,71,16,Concrete crib wall units,45-25-66/340 Precast concrete crib wall units;,
Pr_20_93_71_17,20,93,71,17,Concrete panels,45-25-66/330 Precast concrete panels;,
Pr_20_93_71_18,20,93,71,18,Concrete diaphragm wall units,45-25-66/350 Precast concrete diaphragm wall units;,
Pr_20_93_71_53,20,93,71,53,Modular reinforced concrete stem wall units,45-25-66/310 Modular precast reinforced concrete stem wall units;,
Pr_20_93_71_63,20,93,71,63,Pre-filled caged containers,45-25-66/375 Pre-filled caged containers;,
Pr_20_93_71_65,20,93,71,65,Preformed stop ends,45-25-66/365 Permanent preformed stop ends;,
Pr_20_93_71_75,20,93,71,75,Sawn hardwood crib wall units,45-60-90/440 Sawn timber crib wall units;,
Pr_20_93_71_91,20,93,71,91,Tyre bales,45-25-66/380 Tyre bales;,
Pr_20_93_76,20,93,76,,Shaft-lining products,,
Pr_20_93_76_11,20,93,76,11,Carbon steel shaft-lining segments,,
Pr_20_93_76_12,20,93,76,12,Cast iron shaft-lining segments,,
Pr_20_93_76_15,20,93,76,15,Concrete shaft-lining segments,,
Pr_20_93_76_80,20,93,76,80,Spheroidal graphite iron (SGI) shaft-lining segments,,
Pr_20_93_84,20,93,84,,Structural roofing units,,
Pr_20_93_84_15,20,93,84,15,Concrete arch units,45-20-68/310 Precast concrete arch units;,
Pr_20_93_84_16,20,93,84,16,Concrete dome units,45-20-68/320 Precast concrete dome units;,
Pr_20_93_85,20,93,85,,Structural units,,
Pr_20_93_85_14,20,93,85,14,Concrete solid wall and composite wall units,45-25-68/310 Precast concrete solid wall and composite wall units;,
Pr_20_93_85_16,20,93,85,16,Concrete structural insulated panels (SIPs),45-25-68/320 Precast concrete structural insulated panels (SIPs);,
Pr_20_93_85_52,20,93,85,52,Metal structural insulated panels (SIPs),45-60-50/460 Metal structural insulated panels;,
Pr_20_93_85_88,20,93,85,88,Timber-framed straw-filled panels,"45-60-90/417 Timber framed, straw filled panels;",
Pr_20_93_85_90,20,93,85,90,Timber structural insulated panels (SIPs),45-60-90/415 Structural insulated wall panels;,
Pr_20_93_90,20,93,90,,Tunnel-lining products,,
Pr_20_93_90_11,20,93,90,11,Carbon steel tunnel-lining segments,45-80-92/330 Steel tunnel and shaft lining segments;,
Pr_20_93_90_12,20,93,90,12,Cast iron tunnel-lining segments,45-80-92/320 Cast iron tunnel and shaft lining segments;,
Pr_20_93_90_15,20,93,90,15,Concrete tunnel-lining segments,45-80-92/310 Precast concrete tunnel and shaft lining segments;,
Pr_20_93_90_80,20,93,90,80,Spheroidal graphite iron (SGI) tunnel-lining segments,45-80-92/340 Spheroidal Graphite Iron (SGI) tunnel and shaft lining segments;,
Pr_20_93_90_90,20,93,90,90,Tunnel segment connectors,,
Pr_20_93_95,20,93,95,,Tunnel opening products,,
Pr_20_93_95_15,20,93,95,15,Tunnel frame sills,,
Pr_20_93_95_44,20,93,95,44,Tunnel frame jambs,,
Pr_20_93_95_47,20,93,95,47,Tunnel frame lintels,,
Pr_20_96,20,96,,,Wire structure and general products,,
Pr_20_96_71,20,96,71,,Reinforcement,,
Pr_20_96_71_10,20,96,71,10,Carbon steel bed joint reinforcement,45-85-70/310 Carbon steel bed joint reinforcement;,
Pr_20_96_71_11,20,96,71,11,Carbon steel cage reinforcement,,
Pr_20_96_71_12,20,96,71,12,Carbon steel fabric reinforcement,45-85-70/370 Carbon steel fabric reinforcement;,
Pr_20_96_71_13,20,96,71,13,Carbon steel plain bar reinforcement,45-85-70/374 Carbon steel plain bar reinforcement;,
Pr_20_96_71_14,20,96,71,14,Carbon steel ribbed bar reinforcement,45-85-70/376 Carbon steel ribbed bar reinforcement;,
Pr_20_96_71_15,20,96,71,15,Carbon steel post-installed starter bars,45-85-70/382 Carbon steel post-installed starter bars;,
Pr_20_96_71_16,20,96,71,16,Carbon steel tendons,45-85-70/405 Carbon steel tendons;,
Pr_20_96_71_17,20,96,71,17,Copper rod reinforcement,45-85-70/315 Copper rod reinforcement;,
Pr_20_96_71_28,20,96,71,28,Fibre-reinforced plastics bar reinforcement,45-85-70/390 Fibre reinforced plastics bar reinforcement;,
Pr_20_96_71_30,20,96,71,30,Fibrous reinforcement,45-85-70/410 Fibrous reinforcement;,
Pr_20_96_71_33,20,96,71,33,Glass fibre fleece reinforcement,45-85-70/340 Glass fibre fleece reinforcement;,
Pr_20_96_71_34,20,96,71,34,Glass fibre mesh reinforcement,45-85-70/355 Glass fibre mesh reinforcement;,
Pr_20_96_71_35,20,96,71,35,Glass fibre reinforcement mats,45-85-70/335 Glass fibre reinforcement mat;,
Pr_20_96_71_36,20,96,71,36,Glass fibre reinforcement tendons,,
Pr_20_96_71_51,20,96,71,51,Mechanical reinforcement couplers,45-85-70/400 Mechanical couplers;,
Pr_20_96_71_52,20,96,71,52,Meshwork joint reinforcement,,
Pr_20_96_71_62,20,96,71,62,Phosphor bronze rod reinforcement,,
Pr_20_96_71_64,20,96,71,64,Polyester (PES) fibre fleece reinforcement,45-85-70/350 Polyester fibre fleece reinforcement;,
Pr_20_96_71_66,20,96,71,66,Prefabricated continuity reinforcement strips,45-85-70/386 Prefabricated continuity reinforcement strips;,
Pr_20_96_71_67,20,96,71,67,Prefabricated reinforcement,45-85-70/388 Prefabricated reinforcement;,
Pr_20_96_71_83,20,96,71,83,Stainless steel bed joint reinforcement,45-85-70/330 Stainless steel bed joint reinforcement;,
Pr_20_96_71_84,20,96,71,84,Stainless steel fabric reinforcement,45-85-70/372 Stainless steel fabric reinforcement;,
Pr_20_96_71_85,20,96,71,85,Stainless steel plain bar reinforcement,45-85-70/378 Stainless steel plain bar reinforcement;,
Pr_20_96_71_86,20,96,71,86,Stainless steel ribbed bar reinforcement,45-85-70/380 Stainless steel ribbed bar reinforcement;,
Pr_20_96_71_87,20,96,71,87,Stainless steel post-installed starter bars,45-85-70/384 Stainless steel post installed starter bars;,
Pr_20_96_71_97,20,96,71,97,Welded wire mesh reinforcement,45-85-70/365 Welded wire mesh reinforcement;,
Pr_20_96_96,20,96,96,,Wire fencing ancillary products,,
Pr_20_96_96_11,20,96,96,11,Carbon steel fencing cleats,45-25-38/415 Fencing cleats;,
Pr_20_96_96_12,20,96,96,12,Carbon steel fencing droppers,45-25-38/405 Carbon steel droppers;,
Pr_20_96_96_13,20,96,96,13,Carbon steel fencing rings,45-25-38/420 Fixing rings;,
Pr_20_96_96_14,20,96,96,14,Carbon steel fencing strainers,45-25-38/430 Fencing strainers;,
Pr_20_96_96_15,20,96,96,15,Carbon steel fencing stretcher bars,45-25-38/455 Stretcher bars;,
Pr_20_96_96_16,20,96,96,16,Carbon steel fencing wedges,45-25-38/435 Fencing wedges;,
Pr_20_96_96_17,20,96,96,17,Carbon steel preformed fencing lashing rods,45-25-38/440 Pre-formed lashing rods;,
Pr_20_96_96_72,20,96,96,72,Rotating vane fence toppings,45-25-38/445 Rotating vane toppings;,
Pr_20_96_97,20,96,97,,"Wires, ropes, twines and chains",,
Pr_20_96_97_02,20,96,97,02,Aluminium wires,45-85-95/305 Aluminium wires;,
Pr_20_96_97_11,20,96,97,11,Carbon steel barbed tapes,45-85-95/435 Carbon steel barbed tapes;,
Pr_20_96_97_12,20,96,97,12,Carbon steel barbed wires,45-85-95/310 Carbon steel barbed wires;,
Pr_20_96_97_13,20,96,97,13,Carbon steel chains,45-85-95/415 Carbon steel chains;,
Pr_20_96_97_14,20,96,97,14,Carbon steel high tensile barbed wires,45-85-95/325 High tensile steel barbed wires;,
Pr_20_96_97_15,20,96,97,15,Carbon steel high tensile line wires,45-85-95/330 High tensile steel line wires;,
Pr_20_96_97_16,20,96,97,16,Carbon steel razor wires,45-85-95/315 Carbon steel razor wires;,
Pr_20_96_97_17,20,96,97,17,Carbon steel spring wires,45-85-95/350 Spring steel wires;,
Pr_20_96_97_18,20,96,97,18,Carbon steel wire ropes,45-85-95/385 Carbon steel wire ropes;,
Pr_20_96_97_19,20,96,97,19,Carbon steel wires,45-85-95/320 Carbon steel wires;,
Pr_20_96_97_21,20,96,97,21,Copper alloy wires,45-85-95/322 Copper alloy wires;,
Pr_20_96_97_27,20,96,97,27,Electric fence ropes,45-85-95/390 Electric fence ropes;,
Pr_20_96_97_51,20,96,97,51,Mixed fibre ropes,,
Pr_20_96_97_56,20,96,97,56,Natural ropes,45-85-95/395 Natural ropes;,
Pr_20_96_97_57,20,96,97,57,Natural threads,,
Pr_20_96_97_58,20,96,97,58,Natural twines,45-85-95/360 Natural twines;,
Pr_20_96_97_60,20,96,97,60,Phosphor bronze wires,45-85-95/332 Phosphor bronze wires;,
Pr_20_96_97_62,20,96,97,62,Plastics chains,,
Pr_20_96_97_63,20,96,97,63,Plastics wires or lines,,
Pr_20_96_97_73,20,96,97,73,Shock-absorbing lanyards,,
Pr_20_96_97_74,20,96,97,74,Stainless steel barbed tapes,45-85-95/440 Stainless steel barbed tapes;,
Pr_20_96_97_75,20,96,97,75,Stainless steel barbed wires,45-85-95/335 Stainless steel barbed wires;,
Pr_20_96_97_76,20,96,97,76,Stainless steel chains,45-85-95/420 Stainless steel chains;,
Pr_20_96_97_77,20,96,97,77,Stainless steel high tensile barbed wires,,
Pr_20_96_97_78,20,96,97,78,Stainless steel high tensile line wires,,
Pr_20_96_97_79,20,96,97,79,Stainless steel razor wires,45-85-95/340 Stainless steel razor wires;,
Pr_20_96_97_80,20,96,97,80,Stainless steel spring wires,,
Pr_20_96_97_81,20,96,97,81,Stainless steel wire ropes,45-85-95/405 Stainless steel wire rope;,
Pr_20_96_97_82,20,96,97,82,Stainless steel wires,45-85-95/345 Stainless steel wires;,
Pr_20_96_97_83,20,96,97,83,Swimming pool flagged ropes,45-35-90/400 Flagged ropes;,
Pr_20_96_97_84,20,96,97,84,Swimming pool false start ropes,45-35-90/395 False start ropes;,
Pr_20_96_97_85,20,96,97,85,Swimming pool lane ropes,45-35-90/405 Lane ropes;,
Pr_20_96_97_86,20,96,97,86,Synthetic chains,45-85-95/425 Synthetic chains;,
Pr_20_96_97_87,20,96,97,87,Synthetic ropes,45-85-95/400 Synthetic ropes;,
Pr_20_96_97_88,20,96,97,88,Synthetic threads,45-85-95/365 Synthetic twines;,
Pr_20_96_97_89,20,96,97,89,Synthetic twines,45-85-95/375 Synthetic threads;,
Pr_25,25,,,,Skin products,,
Pr_25_30,25,30,,,Fixed access products,,
Pr_25_30_30,25,30,30,,"Floor plates, gratings and edgings",,
Pr_25_30_30_01,25,30,30,01,Aluminium cold-formed planks,45-30-40/310 Aluminium cold formed planks;,
Pr_25_30_30_02,25,30,30,02,Aluminium duckboards,,
Pr_25_30_30_03,25,30,30,03,Aluminium edging sections,45-30-40/400 Aluminium edging section;,
Pr_25_30_30_04,25,30,30,04,Aluminium expanded gratings,45-30-40/325 Aluminium expanded gratings;,
Pr_25_30_30_05,25,30,30,05,Aluminium open bar metal gratings,45-30-40/350 Aluminium open bar metal gratings;,
Pr_25_30_30_06,25,30,30,06,Aluminium solid metal plates,45-30-40/375 Aluminium solid metal plates;,
Pr_25_30_30_12,25,30,30,12,Carbon steel cold-formed planks,45-30-40/315 Carbon steel cold formed planks;,
Pr_25_30_30_14,25,30,30,14,Carbon steel edging sections,45-30-40/405 Carbon steel edging section;,
Pr_25_30_30_16,25,30,30,16,Carbon steel expanded gratings,45-30-40/330 Carbon steel expanded gratings;,
Pr_25_30_30_18,25,30,30,18,Carbon steel open bar metal gratings,45-30-40/355 Carbon steel open bar metal gratings;,
Pr_25_30_30_20,25,30,30,20,Carbon steel solid metal plates,,
Pr_25_30_30_21,25,30,30,21,Chequer plates,45-30-40/390 Chequer plate;,
Pr_25_30_30_22,25,30,30,22,Concrete planks,,
Pr_25_30_30_34,25,30,30,34,Glass fibre-reinforced plastics (GRP) moulded open mesh gratings,45-30-40/340 GRP moulded open mesh gratings;,
Pr_25_30_30_36,25,30,30,36,Hardwood duckboards,,
Pr_25_30_30_58,25,30,30,58,Open bar glass fibre-reinforced plastics (GRP) gratings,45-30-40/345 Open bar GRP gratings;,
Pr_25_30_30_63,25,30,30,63,Plastics perforated gratings,,
Pr_25_30_30_80,25,30,30,80,Softwood duckboards,,
Pr_25_30_30_81,25,30,30,81,Solid glass fibre-reinforced plastics (GRP) plates,45-30-40/370 Solid GRP plates;,
Pr_25_30_30_82,25,30,30,82,Stainless steel cold-formed planks,45-30-40/320 Stainless steel cold formed planks;,
Pr_25_30_30_83,25,30,30,83,Stainless steel edging sections,45-30-40/410 Stainless steel edging section;,
Pr_25_30_30_84,25,30,30,84,Stainless steel expanded gratings,45-30-40/335 Stainless steel expanded gratings;,
Pr_25_30_30_85,25,30,30,85,Stainless steel open bar metal gratings,45-30-40/360 Stainless steel open bar metal gratings;,
Pr_25_30_30_86,25,30,30,86,Stainless steel solid metal plates,,
Pr_25_30_36,25,30,36,,Handrails,,
Pr_25_30_36_03,25,30,36,03,Aluminium handrails,45-70-70/465 Aluminium handrails;,
Pr_25_30_36_11,25,30,36,11,Carbon steel handrails,45-70-70/475 Low carbon steel handrails;,
Pr_25_30_36_30,25,30,36,30,Fibre-reinforced polymer handrails,,
