Code,Group,Sub group,Section,Object,Title,NRM
SL_20_50_86,20,50,86,,Tan spray booths,
SL_20_50_87,20,50,87,,Tattoo and piercing parlours,
SL_20_50_96,20,50,96,,Waste and scrap yards,
SL_20_55,20,55,,,Postal communications spaces,
SL_20_55_45,20,55,45,,Letter sorting offices,
SL_20_55_50,20,55,50,,Mail order sorting and despatch facilities,
SL_20_55_60,20,55,60,,Parcel sorting offices,
SL_20_55_65,20,55,65,,Post rooms,
SL_20_60,20,60,,,Military protective spaces,
SL_20_60_08,20,60,08,,Bombardment shelters,
SL_20_60_27,20,60,27,,Emergency shelters,
SL_20_60_70,20,60,70,,Radiation protection shelters,
SL_20_60_98,20,60,98,,War emergency centres,
SL_20_62,20,62,,,Parade spaces,
SL_20_62_65,20,62,65,,Parade grounds,
SL_20_65,20,65,,,Law enforcement spaces,
SL_20_65_15,20,65,15,,Command and control spaces,
SL_20_65_28,20,65,28,,Examination rooms,
SL_20_65_39,20,65,39,,Identification control rooms,
SL_20_65_40,20,65,40,,Identification suites,
SL_20_65_41,20,65,41,,Interview monitoring rooms,
SL_20_65_42,20,65,42,,Interview rooms,
SL_20_65_65,20,65,65,,Police boxes,
SL_20_70,20,70,,,Judicial spaces,
SL_20_70_15,20,70,15,,Courtrooms,
SL_20_70_18,20,70,18,,Courtroom viewing galleries,
SL_20_70_23,20,70,23,,Defendant docks,
SL_20_70_28,20,70,28,,Evidence rooms,
SL_20_70_41,20,70,41,,Judicial benches,
SL_20_70_44,20,70,44,,Jury boxes,
SL_20_70_97,20,70,97,,Witness stands,
SL_20_75,20,75,,,Detention spaces,
SL_20_75_13,20,75,13,,Charge areas,
SL_20_75_15,20,75,15,,Communal inmate dayrooms,
SL_20_75_22,20,75,22,,Detention cells,
SL_20_75_28,20,75,28,,Exercise yards,
SL_20_75_35,20,75,35,,Guard stations,
SL_20_75_38,20,75,38,,Holding cells,
SL_20_75_75,20,75,75,,Sally ports,
SL_20_75_77,20,75,77,,Secure visiting rooms,
SL_20_75_95,20,75,95,,Vehicle impound yards,
SL_20_80,20,80,,,Weapons training spaces,
SL_20_80_03,20,80,03,,Artillery firing ranges,
SL_20_80_30,20,80,30,,Firing ranges,
SL_20_80_63,20,80,63,,Pistol firing ranges,
SL_20_80_72,20,80,72,,Rifle firing ranges,
SL_20_85,20,85,,,Security spaces,
SL_20_85_63,20,85,63,,Pedestrian security checkpoints,
SL_20_85_75,20,85,75,,Security control spaces,
SL_20_85_80,20,85,80,,Security offices,
SL_20_85_95,20,85,95,,Vehicular security checkpoints,
SL_20_90,20,90,,,Fire and incident support spaces,
SL_20_90_25,20,90,25,,Escape stairs,
SL_20_90_28,20,90,28,,Firefighting stairs,
SL_20_90_30,20,90,30,,Fire refuge spaces,
SL_20_90_31,20,90,31,,Fire training spaces,
SL_20_90_60,20,90,60,,Protected escape corridors,
SL_20_95,20,95,,,Protected zones,
SL_20_95_20,20,95,20,,Detection zones,
SL_20_95_28,20,95,28,,Evacuation zones,
SL_20_95_30,20,95,30,,Fire compartments,
SL_20_95_32,20,95,32,,Fire suppression zones,
SL_20_95_80,20,95,80,,Smoke control zones,
SL_25,25,,,,"Cultural, educational, scientific and information spaces",
SL_25_05,25,05,,,Commemoration spaces,
SL_25_05_72,25,05,72,,Commemoration sites,
SL_25_10,25,10,,,Educational spaces,
SL_25_10_01,25,10,01,,Activity studios,
SL_25_10_04,25,10,04,,Art rooms,
SL_25_10_05,25,10,05,,Assembly halls,
SL_25_10_08,25,10,08,,Biology teaching laboratories,
SL_25_10_13,25,10,13,,Chemistry teaching laboratories,
SL_25_10_14,25,10,14,,Classrooms,
SL_25_10_15,25,10,15,,Common rooms,
SL_25_10_17,25,10,17,,Craft classrooms,
SL_25_10_21,25,10,21,,Dance studios,
SL_25_10_22,25,10,22,,Dissection theatres,
SL_25_10_24,25,10,24,,Drama studios,
SL_25_10_25,25,10,25,,Driving skid pans,
SL_25_10_26,25,10,26,,Driving tuition spaces,
SL_25_10_28,25,10,28,,Educational workshops,
SL_25_10_30,25,10,30,,Food rooms,
SL_25_10_39,25,10,39,,Infant classrooms,
SL_25_10_40,25,10,40,,Information and communications technology (ICT) laboratories,
SL_25_10_41,25,10,41,,Information and communications technology (ICT)-rich classrooms,
SL_25_10_44,25,10,44,,Junior classrooms,
SL_25_10_46,25,10,46,,Language laboratories,
SL_25_10_47,25,10,47,,Lecture theatres,
SL_25_10_53,25,10,53,,Multi-purpose practical rooms,
SL_25_10_54,25,10,54,,Music and drama classrooms,
SL_25_10_55,25,10,55,,Music rooms,
SL_25_10_57,25,10,57,,Nursery playrooms,
SL_25_10_58,25,10,58,,Open access computer laboratories,
SL_25_10_60,25,10,60,,Outdoor classrooms,
SL_25_10_61,25,10,61,,Outdoor class spaces,
SL_25_10_66,25,10,66,,Physics teaching laboratories,
SL_25_10_67,25,10,67,,Primary practical rooms,
SL_25_10_68,25,10,68,,Primary special educational needs (SEN) classrooms,
SL_25_10_72,25,10,72,,Reception classrooms,
SL_25_10_74,25,10,74,,Science studios,
SL_25_10_75,25,10,75,,Science laboratories,
SL_25_10_76,25,10,76,,Secondary special educational needs (SEN) classrooms,
SL_25_10_77,25,10,77,,Semi-open classbases,
SL_25_10_78,25,10,78,,Seminar rooms,
SL_25_10_79,25,10,79,,Shared teaching areas,
SL_25_10_81,25,10,81,,Sixth form special educational needs (SEN) classrooms,
SL_25_10_84,25,10,84,,Study spaces,
SL_25_20,25,20,,,Design spaces,
SL_25_20_04,25,20,04,,Artists' studios,
SL_25_20_18,25,20,18,,Creative art studios,
SL_25_20_23,25,20,23,,Designers' studios,
SL_25_30,25,30,,,Scientific and laboratory spaces,
SL_25_30_02,25,30,02,,Anechoic chambers,
SL_25_30_04,25,30,04,,Astronomical observatories,
SL_25_30_05,25,30,05,,Autoclave rooms,
SL_25_30_07,25,30,07,,Biological laboratories,
SL_25_30_10,25,30,10,,Bioscience laboratories,
SL_25_30_13,25,30,13,,Chemistry laboratories,
SL_25_30_14,25,30,14,,Clean rooms,
SL_25_30_15,25,30,15,,Clinical biochemistry laboratories,
SL_25_30_16,25,30,16,,Clinical microbiology laboratories,
SL_25_30_17,25,30,17,,Clinical pathology laboratories,
SL_25_30_19,25,30,19,,Containment laboratories,
SL_25_30_21,25,30,21,,Darkrooms,
SL_25_30_22,25,30,22,,Dental laboratories,
SL_25_30_23,25,30,23,,Dissection rooms,
SL_25_30_26,25,30,26,,Earth sciences laboratories,
SL_25_30_27,25,30,27,,Engineering laboratories,
SL_25_30_28,25,30,28,,Experiment control rooms,
SL_25_30_29,25,30,29,,Flow cytometry rooms,
SL_25_30_30,25,30,30,,Food testing laboratories,
SL_25_30_31,25,30,31,,Forensics laboratories,
SL_25_30_32,25,30,32,,Forensic scientific support rooms,
SL_25_30_33,25,30,33,,Geology laboratories,
SL_25_30_42,25,30,42,,Instrument rooms,
SL_25_30_46,25,30,46,,Laboratory cold rooms,
SL_25_30_47,25,30,47,,Laboratory warm rooms,
SL_25_30_50,25,30,50,,Material testing laboratories,
SL_25_30_66,25,30,66,,Physics laboratories,
SL_25_30_68,25,30,68,,Psychology laboratories,
SL_25_30_70,25,30,70,,Radiation shielded rooms,
SL_25_30_76,25,30,76,,Scientific equipment rooms,
SL_25_30_78,25,30,78,,Seismograph rooms,
SL_25_30_88,25,30,88,,Testing rooms,
SL_25_40,25,40,,,Training spaces,
SL_25_40_03,25,40,03,,Animal care training rooms,
SL_25_40_11,25,40,11,,Catering training kitchens,
SL_25_40_15,25,40,15,,Construction workshops,
SL_25_40_22,25,40,22,,Design technology studios,
SL_25_40_23,25,40,23,,Design technology workshops,
SL_25_40_27,25,40,27,,Engineering workshops,
SL_25_40_36,25,40,36,,Hair and beauty training salons,
SL_25_40_38,25,40,38,,Health and clinical training rooms,
SL_25_40_40,25,40,40,,Information and communications technology (ICT)-rich studios,
SL_25_40_42,25,40,42,,Independent life skills rooms,
SL_25_40_50,25,40,50,,Manufacturing workshops,
SL_25_40_51,25,40,51,,Media studios,
SL_25_40_61,25,40,61,,Outdoor training spaces,
SL_25_40_65,25,40,65,,Photography studios,
SL_25_40_90,25,40,90,,Training restaurants,
SL_25_40_94,25,40,94,,Vehicle workshops,
SL_25_50,25,50,,,Exhibition spaces,
SL_25_50_15,25,50,15,,Collection exhibition spaces,
SL_25_50_16,25,50,16,,Conservation rooms,
SL_25_50_21,25,50,21,,Diorama rooms,
SL_25_50_26,25,50,26,,External galleries,
SL_25_50_29,25,50,29,,Fauna exhibition spaces,
SL_25_50_31,25,50,31,,Flora exhibition spaces,
SL_25_50_42,25,50,42,,Internal galleries,
SL_25_50_63,25,50,63,,Planetariums,
SL_25_50_94,25,50,94,,Viewing spaces,
SL_25_70,25,70,,,Information spaces,
SL_25_70_02,25,70,02,,Archives,
SL_25_70_04,25,70,04,,Audiovisual archives,
SL_25_70_05,25,70,05,,Audiovisual study rooms,
SL_25_70_13,25,70,13,,Conference rooms,
SL_25_70_47,25,70,47,,Library rooms,
SL_25_70_72,25,70,72,,Reading rooms,
SL_25_70_73,25,70,73,,Records stores,
SL_25_75,25,75,,,Learning resources spaces,
SL_25_75_04,25,75,04,,Art and design resource spaces,
SL_25_75_37,25,75,37,,Heavy practical resource spaces,
SL_25_75_40,25,75,40,,Information and communications technology (ICT) resource spaces,
SL_25_75_45,25,75,45,,Learning resource centres,
SL_25_75_47,25,75,47,,Light practical resource spaces,
SL_25_75_55,25,75,55,,Music practice rooms,
SL_25_75_76,25,75,76,,School libraries,
SL_25_75_80,25,75,80,,Small group rooms,
SL_25_75_82,25,75,82,,Special educational needs (SEN) resource spaces,
SL_25_80,25,80,,,Preparation spaces,
SL_25_80_22,25,80,22,,Design technology preparation rooms,
SL_25_80_27,25,80,27,,Engineering preparation rooms,
SL_25_80_30,25,80,30,,Food preparation rooms,
SL_25_80_75,25,80,75,,Science preparation rooms,
SL_25_90,25,90,,,Worship spaces,
SL_25_90_30,25,90,30,,Faith spaces,
SL_25_90_65,25,90,65,,Prayer rooms,
SL_25_90_78,25,90,78,,Shrines,
SL_30,30,,,,Industrial spaces,
SL_30_10,30,10,,,Mineral extraction spaces,
SL_30_10_57,30,10,57,,Offshore oil and gas drilling spaces,
SL_30_10_59,30,10,59,,Onshore oil and gas drilling spaces,
SL_30_10_69,30,10,69,,Quarrying areas,
SL_30_10_85,30,10,85,,Surface mine workings,
SL_30_10_91,30,10,91,,Underground mine chambers,
SL_30_10_93,30,10,93,,Underground mineshafts,
SL_30_10_94,30,10,94,,Underground mine tunnels,
SL_30_20,30,20,,,Nuclear and chemical management spaces,
SL_30_20_70,30,20,70,,Radioactive decontamination spaces,
SL_30_20_75,30,20,75,,Radioactive waste package transfer spaces,
SL_30_30,30,30,,,Mineral processing spaces,
SL_30_30_33,30,30,33,,Gas processing spaces,
SL_30_30_58,30,30,58,,Oil processing spaces,
SL_30_30_59,30,30,59,,Ore processing spaces,
SL_30_40,30,40,,,Animal and plant products processing spaces,
SL_30_40_07,30,40,07,,Bottling rooms,
SL_30_40_10,30,40,10,,Butter making rooms,
SL_30_40_18,30,40,18,,Cheesemaking rooms,
SL_30_40_30,30,40,30,,Fish processing rooms,
SL_30_40_32,30,40,32,,Fresh fruit and vegetable packing rooms,
SL_30_40_44,30,40,44,,Juicing rooms,
SL_30_40_50,30,40,50,,Meat processing rooms,
SL_30_40_54,30,40,54,,Milk processing rooms,
SL_30_40_63,30,40,63,,Plant fibre sorting rooms,
SL_30_40_65,30,40,65,,Poultry and game processing rooms,
SL_30_40_75,30,40,75,,Sawmills,
SL_30_40_80,30,40,80,,Silk production rooms,
SL_30_40_82,30,40,82,,Spinning rooms,
SL_30_40_87,30,40,87,,Tanneries,
SL_30_40_88,30,40,88,,Threshing rooms,
SL_30_40_90,30,40,90,,Tobacco drying rooms,
SL_30_40_96,30,40,96,,Weaving rooms,
SL_30_40_98,30,40,98,,Wool sorting rooms,
SL_30_50,30,50,,,Manufacturing spaces,
SL_30_50_27,30,50,27,,Electronics clean rooms,
SL_30_50_30,30,50,30,,Heavy industrial spaces,
SL_30_50_40,30,50,40,,Kiln rooms,
SL_30_50_43,30,50,43,,Light industrial spaces,
SL_30_50_50,30,50,50,,Manufacturing workshops,
SL_30_50_60,30,50,60,,Packaging lines,
SL_30_50_61,30,50,61,,Paint spray booths,
SL_30_50_62,30,50,62,,Pharmaceuticals clean rooms,
SL_30_50_64,30,50,64,,Printing spaces,
SL_30_60,30,60,,,Cleaning and maintenance spaces,
SL_30_60_11,30,60,11,,Caretaker rooms,
SL_30_60_13,30,60,13,,Clothes drying and airing rooms,
SL_30_60_22,30,60,22,,Decontamination spaces,
SL_30_60_24,30,60,24,,Dry cleaning spaces,
SL_30_60_42,30,60,42,,Ironing rooms,
SL_30_60_46,30,60,46,,Laundrettes,
SL_30_60_47,30,60,47,,Laundries,
SL_30_60_50,30,60,50,,Maintenance workshops,
SL_30_60_75,30,60,75,,Service laundries,
SL_30_60_93,30,60,93,,Vehicle-cleaning areas,
SL_30_60_94,30,60,94,,Vehicle washes,
SL_30_60_96,30,60,96,,Wash-up spaces,
SL_30_80,30,80,,,Kinetic power generation spaces,
SL_30_80_96,30,80,96,,Watermill houses,
SL_30_80_97,30,80,97,,Windmill houses,
SL_30_85,30,85,,,Marine and water maintenance spaces,
SL_30_85_08,30,85,08,,Boat repair spaces,
SL_30_85_20,30,85,20,,Dock faces,
SL_30_85_22,30,85,22,,Dock sills,
SL_30_85_24,30,85,24,,Dry dock chambers,
SL_30_85_30,30,85,30,,Floating docks,
SL_30_90,30,90,,,Warehousing and distribution spaces,
SL_30_90_33,30,90,33,,Goods delivery bays,
SL_30_90_48,30,90,48,,Loading docks,
SL_30_90_80,30,90,80,,Sorting and distribution spaces,
SL_30_90_84,30,90,84,,Storage yards,
SL_30_90_96,30,90,96,,Warehouse spaces,
SL_32,32,,,,Water and land management spaces,
SL_32_10,32,10,,,Agricultural and horticultural spaces,
SL_32_10_03,32,10,03,,Arable fields,
SL_32_10_26,32,10,26,,Farmyards,
SL_32_10_28,32,10,28,,Fisheries,
SL_32_10_30,32,10,30,,Fish farm tanks,
SL_32_10_34,32,10,34,,Glasshouse spaces,
SL_32_10_37,32,10,37,,Hedges,
SL_32_10_39,32,10,39,,Hothouse spaces,
SL_32_10_47,32,10,47,,Livestock fields,
SL_32_10_52,32,10,52,,Milking parlours,
SL_32_10_55,32,10,55,,Mushroom cultivation spaces,
SL_32_10_60,32,10,60,,Paddocks,
SL_32_10_65,32,10,65,,Polytunnel spaces,
SL_32_10_66,32,10,66,,Poultry batteries,
SL_32_10_77,32,10,77,,Shearing spaces,
SL_32_10_78,32,10,78,,Sheep dips,
SL_32_10_94,32,10,94,,Vineyard spaces,
SL_32_35,32,35,,,Ground spaces,
SL_32_35_02,32,35,02,,Access strips,
SL_32_35_04,32,35,04,,Allotments,
SL_32_35_22,32,35,22,,Decking areas,
SL_32_35_24,32,35,24,,Driveways,
SL_32_35_30,32,35,30,,Flower beds,
SL_32_35_46,32,35,46,,Lawns,
SL_32_35_60,32,35,60,,Patios,
SL_32_35_94,32,35,94,,Vegetable gardens,
SL_32_40,32,40,,,Land managed spaces,
SL_32_40_06,32,40,06,,Berms,
SL_32_40_26,32,40,26,,Easement access areas,
SL_32_40_27,32,40,27,,Embankment cores,
SL_32_40_28,32,40,28,,Embankment crests,
SL_32_40_29,32,40,29,,Embankment faces,
SL_32_40_30,32,40,30,,Embankment toes,
SL_32_40_31,32,40,31,,Embankment transition zones,
SL_32_40_32,32,40,32,,Fill zones,
SL_32_40_37,32,40,37,,High ground crests,
SL_32_40_38,32,40,38,,High ground faces,
SL_32_40_70,32,40,70,,Rain gauge central wells,
SL_32_40_71,32,40,71,,Rain gauge turf walls,
SL_32_40_90,32,40,90,,Tree protection zones,
SL_32_50,32,50,,,Marine ways and waterway spaces,
SL_32_50_03,32,50,03,,Anchorages,
SL_32_50_06,32,50,06,,Beach ramps,
SL_32_50_11,32,50,11,,Canoe passes,
SL_32_50_12,32,50,12,,Canoe portage spaces,
SL_32_50_18,32,50,18,,Deep berths,
SL_32_50_30,32,50,30,,Fords,
SL_32_50_43,32,50,43,,Jetty cores,
SL_32_50_44,32,50,44,,Jetty faces,
SL_32_50_45,32,50,45,,Jetty toes,
SL_32_50_46,32,50,46,,Landing faces,
SL_32_50_47,32,50,47,,Lifeboat vessel launch spaces,
SL_32_50_53,32,50,53,,Moorings,
SL_32_50_68,32,50,68,,Quay faces,
SL_32_50_69,32,50,69,,Quay stems,
SL_32_50_72,32,50,72,,Roller boat lifts,
SL_32_50_76,32,50,76,,Scour protection aprons,
SL_32_50_79,32,50,79,,Slipways,
SL_32_65,32,65,,,Natural spaces,
SL_32_65_12,32,65,12,,Caves,
SL_32_65_71,32,65,71,,Riverbeds,
SL_32_65_72,32,65,72,,River reaches,
SL_32_65_74,32,65,74,,Sand dune active zones,
SL_32_65_75,32,65,75,,Sand dune stabilized zones,
SL_32_80,32,80,,,Semi-natural spaces,
SL_32_80_03,32,80,03,,Amenity grass areas,
SL_32_80_08,32,80,08,,Brownfield sites,
SL_32_80_23,32,80,23,,Disused mineral extraction sites,
SL_32_80_46,32,80,46,,Living roof areas,
SL_32_80_47,32,80,47,,Living willow structures,
SL_32_80_48,32,80,48,,Managed water habitats,
SL_32_80_49,32,80,49,,Managed wildlife habitats,
SL_32_80_50,32,80,50,,Mowing strips,
SL_32_80_89,32,80,89,,Transport corridor verges,
SL_32_80_95,32,80,95,,Wetland habitats,
SL_32_80_96,32,80,96,,Wildflower gardens,
SL_32_80_97,32,80,97,,Woodland habitats,
SL_32_85,32,85,,,Water control and retaining spaces,
SL_32_85_06,32,85,06,,Barrier beach faces,
SL_32_85_10,32,85,10,,Breakwater faces,
SL_32_85_15,32,85,15,,Control gate sills,
SL_32_85_30,32,85,30,,Fishtails,
SL_32_85_35,32,85,35,,Groyne faces,
SL_32_85_42,32,85,42,,Intake towers,
SL_32_85_60,32,85,60,,Paddles and rymers,
SL_32_85_65,32,85,65,,Preliminary weirs,
SL_32_85_70,32,85,70,,Roundheads,
SL_32_85_81,32,85,81,,Spillway crests,
SL_32_85_82,32,85,82,,Spillway funnels,
SL_32_85_83,32,85,83,,Spillway faces,
SL_32_85_84,32,85,84,,Stilling wells,
SL_32_85_94,32,85,94,,Vortex flow control structures,
SL_32_85_95,32,85,95,,Water-retaining wall cores,
SL_32_85_96,32,85,96,,Water-retaining wall faces,
SL_32_85_97,32,85,97,,Water-retaining wall toes,
SL_32_85_98,32,85,98,,Weir faces,
SL_32_95,32,95,,,Waterways spaces,
SL_32_95_15,32,95,15,,Channel sides,
SL_32_95_18,32,95,18,,Culvert soffits,
SL_32_95_20,32,95,20,,Culvert walls,
SL_32_95_29,32,95,29,,"Fish, eel and lamprey pass faces",
SL_32_95_30,32,95,30,,"Fish, eel and lamprey pass sills",
SL_35,35,,,,"Medical, health, welfare and sanitary spaces",
SL_35_10,35,10,,,Medical spaces,
SL_35_10_08,35,10,08,,Birthing rooms,
SL_35_10_10,35,10,10,,Burns units,
SL_35_10_15,35,10,15,,Consulting rooms,
SL_35_10_30,35,10,30,,First aid posts,
SL_35_10_31,35,10,31,,First aid rooms,
SL_35_10_36,35,10,36,,Hearing test rooms,
SL_35_10_39,35,10,39,,Hydrotherapy pools,
SL_35_10_42,35,10,42,,Intensive care units,
SL_35_10_43,35,10,43,,Isolation units,
SL_35_10_51,35,10,51,,Medical scanning and x-ray rooms,
SL_35_10_53,35,10,53,,Medical treatment rooms,
SL_35_10_58,35,10,58,,Occupational therapy rooms,
SL_35_10_59,35,10,59,,Operating theatres,
SL_35_10_64,35,10,64,,Pharmaceutical dispensaries,
SL_35_10_65,35,10,65,,Phototherapy spaces,
SL_35_10_66,35,10,66,,Physiotherapy rooms,
SL_35_10_70,35,10,70,,Radiography rooms,
SL_35_10_71,35,10,71,,Radiotherapy rooms,
SL_35_10_73,35,10,73,,Recovery rooms,
SL_35_10_74,35,10,74,,Rehabilitation rooms,
SL_35_10_88,35,10,88,,Therapy rooms,
SL_35_10_96,35,10,96,,Wards,
SL_35_10_97,35,10,97,,Warm water pools,
SL_35_50,35,50,,,Welfare spaces,
SL_35_50_17,35,50,17,,Crèches and nurseries,
SL_35_50_21,35,50,21,,Day-care spaces,
SL_35_50_60,35,50,60,,Parent and baby rooms,
SL_35_50_69,35,50,69,,Quiet calming spaces,
SL_35_50_75,35,50,75,,Sauna rooms,
SL_35_50_78,35,50,78,,Sensory rooms,
SL_35_50_90,35,50,90,,Treatment rooms,
SL_35_60,35,60,,,Food management spaces,
SL_35_60_14,35,60,14,,Commercial kitchens,
SL_35_60_16,35,60,16,,Cooking spaces,
SL_35_60_30,35,60,30,,Food preparation areas,
SL_35_60_45,35,60,45,,Kitchenettes,
SL_35_60_56,35,60,56,,Non-domestic kitchens,
SL_35_60_78,35,60,78,,Servery areas,
SL_35_70,35,70,,,Funerary spaces,
SL_35_70_12,35,70,12,,Cemetery plots,
SL_35_70_15,35,70,15,,Columbariums,
SL_35_70_18,35,70,18,,Crematorium oven rooms,
SL_35_70_32,35,70,32,,Funeral vaults,
SL_35_70_50,35,70,50,,Mausoleums,
SL_35_70_90,35,70,90,,Tombs,
SL_35_80,35,80,,,Sanitary spaces,
SL_35_80_00,35,80,00,,Ablutions rooms,
SL_35_80_01,35,80,01,,Accessible changing rooms,
SL_35_80_03,35,80,03,,Accessible toilets,
SL_35_80_06,35,80,06,,Baby changing rooms,
SL_35_80_08,35,80,08,,Bathrooms,
SL_35_80_39,35,80,39,,Hygiene rooms,
SL_35_80_59,35,80,59,,Open shower areas,
SL_35_80_68,35,80,68,,Public toilets,
SL_35_80_80,35,80,80,,Showers,
SL_35_80_85,35,80,85,,Supervisable toilets,
SL_35_80_89,35,80,89,,Toilets,
SL_35_85,35,85,,,Animal spaces,
SL_35_85_00,35,85,00,,Animal arks,
SL_35_85_01,35,85,01,,Animal cages,
SL_35_85_03,35,85,03,,Animal enclosures,
SL_35_85_04,35,85,04,,Animal exercise arenas,
SL_35_85_05,35,85,05,,Aviaries,
SL_35_85_12,35,85,12,,Cattle byres,
SL_35_85_39,35,85,39,,Fish tanks,
SL_35_85_45,35,85,45,,Kennels,
SL_35_85_47,35,85,47,,Loose boxes,
SL_35_85_62,35,85,62,,Pens,
SL_35_85_83,35,85,83,,Stables,
SL_35_85_84,35,85,84,,Stable yards,
SL_35_85_85,35,85,85,,Stalls,
SL_35_85_86,35,85,86,,Sties,
SL_35_85_88,35,85,88,,Tack rooms,
SL_35_90,35,90,,,"Animal medical, health, welfare and funerary spaces",
SL_35_90_10,35,90,10,,Animal burial plots,
SL_35_90_15,35,90,15,,Animal clinics,
SL_35_90_22,35,90,22,,Animal dispensaries,
SL_35_90_32,35,90,32,,Animal funerary spaces,
SL_35_90_34,35,90,34,,Animal grooming facilities,
SL_35_90_37,35,90,37,,Animal hydrotherapy pools,
SL_35_90_59,35,90,59,,Animal operating theatres,
SL_35_90_72,35,90,72,,Animal wards,
SL_40,40,,,,Recreational spaces,
SL_40_05,40,05,,,Amusement spaces,
SL_40_05_03,40,05,03,,Amusement arcades,
SL_40_05_13,40,05,13,,Casino floors,
SL_40_05_27,40,05,27,,Esport spaces,
SL_40_05_42,40,05,42,,Indoor fairground spaces,
SL_40_05_43,40,05,43,,Indoor play spaces,
SL_40_05_58,40,05,58,,Observation decks,
SL_40_05_59,40,05,59,,Outdoor activity areas,
SL_40_05_60,40,05,60,,Outdoor fairground spaces,
SL_40_05_68,40,05,68,,Public parks and gardens,
SL_40_05_79,40,05,79,,Sensory gardens,
SL_40_05_81,40,05,81,,Soft play rooms,
SL_40_20,40,20,,,Dining spaces,
SL_40_20_06,40,20,06,,Bars,
SL_40_20_09,40,20,09,,Beverage stations,
SL_40_20_22,40,20,22,,Dining halls,
SL_40_20_27,40,20,27,,Enclosed dining areas,
SL_40_20_28,40,20,28,,Food courts,
SL_40_20_42,40,20,42,,Indoor dining rooms,
SL_40_20_43,40,20,43,,Informal dining spaces,
SL_40_20_59,40,20,59,,Outdoor dining areas,
SL_40_35,40,35,,,Historic spaces,
SL_40_35_65,40,35,65,,Protected historic zones,
SL_40_55,40,55,,,Outdoor play and social areas,
SL_40_55_04,40,55,04,,Artificial grass play areas,
SL_40_55_34,40,55,34,,Grass play and social areas,
SL_40_55_36,40,55,36,,Hard play and social areas,
SL_40_55_59,40,55,59,,Outdoor seating areas,
SL_40_55_61,40,55,61,,Playgrounds,
SL_40_55_64,40,55,64,,Play equipment areas,
SL_40_55_97,40,55,97,,Woodland play and social areas,
SL_40_60,40,60,,,Performing arts spaces,
SL_40_60_05,40,60,05,,Auditoriums,
SL_40_60_06,40,60,06,,Bandstands,
SL_40_60_11,40,60,11,,Catwalks,
SL_40_60_13,40,60,13,,Circus rings,
SL_40_60_21,40,60,21,,Dance floors,
SL_40_60_31,40,60,31,,Fixed stages,
SL_40_60_40,40,60,40,,Indoor theatre spaces,
SL_40_60_52,40,60,52,,Mobile stages,
SL_40_60_58,40,60,58,,Orchestra pits,
SL_40_60_59,40,60,59,,Outdoor theatre spaces,
SL_40_60_78,40,60,78,,Sound recording studios,
SL_40_60_80,40,60,80,,Sound shells,
SL_40_60_81,40,60,81,,Sound stages,
SL_40_65,40,65,,,Performing arts ancillary spaces,
SL_40_65_04,40,65,04,,Audience lobbies,
SL_40_65_24,40,65,24,,Dressing rooms,
SL_40_65_35,40,65,35,,Green rooms,
SL_40_65_47,40,65,47,,Lighting and audio control spaces,
SL_40_65_66,40,65,66,,Projection booths,
SL_40_65_70,40,65,70,,Recording control spaces,
SL_40_65_72,40,65,72,,Rehearsal rooms,
SL_40_65_76,40,65,76,,Scenery control booths,
